Date	Date (UTC)	Month	Day	Hour (UTC)	Water temp
317.37	11/14/13	11	14	9	12.27
317.42	11/14/13	11	14	10	12.27
317.46	11/14/13	11	14	11	12.27
317.5	11/14/13	11	14	12	12.26
317.54	11/14/13	11	14	13	12.26
317.58	11/14/13	11	14	14	12.26
317.62	11/14/13	11	14	15	12.25
317.67	11/14/13	11	14	16	12.25
317.71	11/14/13	11	14	17	12.25
317.75	11/14/13	11	14	18	12.24
317.79	11/14/13	11	14	19	12.24
317.83	11/14/13	11	14	20	12.24
317.87	11/14/13	11	14	21	12.23
317.92	11/14/13	11	14	22	12.23
317.96	11/14/13	11	14	23	12.23
318	11/14/13	11	14	0	12.23
318.04	11/15/13	11	15	1	12.22
318.08	11/15/13	11	15	2	12.22
318.12	11/15/13	11	15	3	12.22
318.17	11/15/13	11	15	4	12.21
318.21	11/15/13	11	15	5	12.21
318.25	11/15/13	11	15	6	12.21
318.29	11/15/13	11	15	7	12.2
318.33	11/15/13	11	15	8	12.2
318.37	11/15/13	11	15	9	12.2
318.42	11/15/13	11	15	10	12.19
318.46	11/15/13	11	15	11	12.19
318.5	11/15/13	11	15	12	12.19
318.54	11/15/13	11	15	13	12.19
318.58	11/15/13	11	15	14	12.18
318.62	11/15/13	11	15	15	12.18
318.67	11/15/13	11	15	16	12.18
318.71	11/15/13	11	15	17	12.17
318.75	11/15/13	11	15	18	12.17
318.79	11/15/13	11	15	19	12.17
318.83	11/15/13	11	15	20	12.16
318.87	11/15/13	11	15	21	12.16
318.92	11/15/13	11	15	22	12.16
318.96	11/15/13	11	15	23	12.15
319	11/15/13	11	15	0	12.15
319.04	11/16/13	11	16	1	12.15
319.08	11/16/13	11	16	2	12.15
319.12	11/16/13	11	16	3	12.14
319.17	11/16/13	11	16	4	12.14
319.21	11/16/13	11	16	5	12.14
319.25	11/16/13	11	16	6	12.13
319.29	11/16/13	11	16	7	12.13
319.33	11/16/13	11	16	8	12.13
319.37	11/16/13	11	16	9	12.12
319.42	11/16/13	11	16	10	12.12
319.46	11/16/13	11	16	11	12.12
319.5	11/16/13	11	16	12	12.12
319.54	11/16/13	11	16	13	12.11
319.58	11/16/13	11	16	14	12.11
319.62	11/16/13	11	16	15	12.11
319.67	11/16/13	11	16	16	12.1
319.71	11/16/13	11	16	17	12.1
319.75	11/16/13	11	16	18	12.1
319.79	11/16/13	11	16	19	12.09
319.83	11/16/13	11	16	20	12.09
319.87	11/16/13	11	16	21	12.09
319.92	11/16/13	11	16	22	12.08
319.96	11/16/13	11	16	23	12.08
320	11/16/13	11	16	0	12.08
320.04	11/17/13	11	17	1	12.08
320.08	11/17/13	11	17	2	12.07
320.12	11/17/13	11	17	3	12.07
320.17	11/17/13	11	17	4	12.07
320.21	11/17/13	11	17	5	12.06
320.25	11/17/13	11	17	6	12.06
320.29	11/17/13	11	17	7	12.06
320.33	11/17/13	11	17	8	12.05
320.37	11/17/13	11	17	9	12.05
320.42	11/17/13	11	17	10	12.05
320.46	11/17/13	11	17	11	12.04
320.5	11/17/13	11	17	12	12.04
320.54	11/17/13	11	17	13	12.04
320.58	11/17/13	11	17	14	12.04
320.62	11/17/13	11	17	15	12.03
320.67	11/17/13	11	17	16	12.03
320.71	11/17/13	11	17	17	12.03
320.75	11/17/13	11	17	18	12.02
320.79	11/17/13	11	17	19	12.02
320.83	11/17/13	11	17	20	12.02
320.87	11/17/13	11	17	21	12.01
320.92	11/17/13	11	17	22	12.01
320.96	11/17/13	11	17	23	12.01
321	11/17/13	11	17	0	12
321.04	11/18/13	11	18	1	12
321.08	11/18/13	11	18	2	12
321.12	11/18/13	11	18	3	12
321.17	11/18/13	11	18	4	11.99
321.21	11/18/13	11	18	5	11.99
321.25	11/18/13	11	18	6	11.99
321.29	11/18/13	11	18	7	11.98
321.33	11/18/13	11	18	8	11.98
321.37	11/18/13	11	18	9	11.98
321.42	11/18/13	11	18	10	11.97
321.46	11/18/13	11	18	11	11.97
321.5	11/18/13	11	18	12	11.97
321.54	11/18/13	11	18	13	11.96
321.58	11/18/13	11	18	14	11.96
321.62	11/18/13	11	18	15	11.96
321.67	11/18/13	11	18	16	11.95
321.71	11/18/13	11	18	17	11.95
321.75	11/18/13	11	18	18	11.95
321.79	11/18/13	11	18	19	11.95
321.83	11/18/13	11	18	20	11.94
321.87	11/18/13	11	18	21	11.94
321.92	11/18/13	11	18	22	11.94
321.96	11/18/13	11	18	23	11.93
322	11/18/13	11	18	0	11.93
322.04	11/19/13	11	19	1	11.93
322.08	11/19/13	11	19	2	11.92
322.12	11/19/13	11	19	3	11.92
322.17	11/19/13	11	19	4	11.92
322.21	11/19/13	11	19	5	11.91
322.25	11/19/13	11	19	6	11.91
322.29	11/19/13	11	19	7	11.91
322.33	11/19/13	11	19	8	11.91
322.37	11/19/13	11	19	9	11.9
322.42	11/19/13	11	19	10	11.9
322.46	11/19/13	11	19	11	11.9
322.5	11/19/13	11	19	12	11.89
322.54	11/19/13	11	19	13	11.89
322.58	11/19/13	11	19	14	11.89
322.62	11/19/13	11	19	15	11.88
322.67	11/19/13	11	19	16	11.88
322.71	11/19/13	11	19	17	11.88
322.75	11/19/13	11	19	18	11.87
322.79	11/19/13	11	19	19	11.87
322.83	11/19/13	11	19	20	11.87
322.87	11/19/13	11	19	21	11.87
322.92	11/19/13	11	19	22	11.86
322.96	11/19/13	11	19	23	11.86
323	11/19/13	11	19	0	11.86
323.04	11/20/13	11	20	1	11.85
323.08	11/20/13	11	20	2	11.85
323.12	11/20/13	11	20	3	11.85
323.17	11/20/13	11	20	4	11.84
323.21	11/20/13	11	20	5	11.84
323.25	11/20/13	11	20	6	11.84
323.29	11/20/13	11	20	7	11.83
323.33	11/20/13	11	20	8	11.83
323.37	11/20/13	11	20	9	11.83
323.42	11/20/13	11	20	10	11.82
323.46	11/20/13	11	20	11	11.82
323.5	11/20/13	11	20	12	11.82
323.54	11/20/13	11	20	13	11.82
323.58	11/20/13	11	20	14	11.81
323.62	11/20/13	11	20	15	11.81
323.67	11/20/13	11	20	16	11.81
323.71	11/20/13	11	20	17	11.8
323.75	11/20/13	11	20	18	11.8
323.79	11/20/13	11	20	19	11.8
323.83	11/20/13	11	20	20	11.79
323.87	11/20/13	11	20	21	11.79
323.92	11/20/13	11	20	22	11.79
323.96	11/20/13	11	20	23	11.78
324	11/20/13	11	20	0	11.78
324.04	11/21/13	11	21	1	11.78
324.08	11/21/13	11	21	2	11.77
324.12	11/21/13	11	21	3	11.77
324.17	11/21/13	11	21	4	11.77
324.21	11/21/13	11	21	5	11.77
324.25	11/21/13	11	21	6	11.76
324.29	11/21/13	11	21	7	11.76
324.33	11/21/13	11	21	8	11.76
324.37	11/21/13	11	21	9	11.75
324.42	11/21/13	11	21	10	11.75
324.46	11/21/13	11	21	11	11.75
324.5	11/21/13	11	21	12	11.74
324.54	11/21/13	11	21	13	11.74
324.58	11/21/13	11	21	14	11.74
324.62	11/21/13	11	21	15	11.73
324.67	11/21/13	11	21	16	11.73
324.71	11/21/13	11	21	17	11.73
324.75	11/21/13	11	21	18	11.73
324.79	11/21/13	11	21	19	11.72
324.83	11/21/13	11	21	20	11.72
324.87	11/21/13	11	21	21	11.72
324.92	11/21/13	11	21	22	11.71
324.96	11/21/13	11	21	23	11.71
325	11/21/13	11	21	0	11.71
325.04	11/22/13	11	22	1	11.7
325.08	11/22/13	11	22	2	11.7
325.12	11/22/13	11	22	3	11.7
325.17	11/22/13	11	22	4	11.69
325.21	11/22/13	11	22	5	11.69
325.25	11/22/13	11	22	6	11.69
325.29	11/22/13	11	22	7	11.68
325.33	11/22/13	11	22	8	11.68
325.37	11/22/13	11	22	9	11.68
325.42	11/22/13	11	22	10	11.68
325.46	11/22/13	11	22	11	11.67
325.5	11/22/13	11	22	12	11.67
325.54	11/22/13	11	22	13	11.67
325.58	11/22/13	11	22	14	11.66
325.62	11/22/13	11	22	15	11.66
325.67	11/22/13	11	22	16	11.66
325.71	11/22/13	11	22	17	11.65
325.75	11/22/13	11	22	18	11.65
325.79	11/22/13	11	22	19	11.65
325.83	11/22/13	11	22	20	11.64
325.87	11/22/13	11	22	21	11.64
325.92	11/22/13	11	22	22	11.64
325.96	11/22/13	11	22	23	11.63
326	11/22/13	11	22	0	11.63
326.04	11/23/13	11	23	1	11.63
326.08	11/23/13	11	23	2	11.63
326.12	11/23/13	11	23	3	11.62
326.17	11/23/13	11	23	4	11.62
326.21	11/23/13	11	23	5	11.62
326.25	11/23/13	11	23	6	11.61
326.29	11/23/13	11	23	7	11.61
326.33	11/23/13	11	23	8	11.61
326.37	11/23/13	11	23	9	11.6
326.42	11/23/13	11	23	10	11.6
326.46	11/23/13	11	23	11	11.6
326.5	11/23/13	11	23	12	11.59
326.54	11/23/13	11	23	13	11.59
326.58	11/23/13	11	23	14	11.59
326.62	11/23/13	11	23	15	11.58
326.67	11/23/13	11	23	16	11.58
326.71	11/23/13	11	23	17	11.58
326.75	11/23/13	11	23	18	11.57
326.79	11/23/13	11	23	19	11.57
326.83	11/23/13	11	23	20	11.57
326.87	11/23/13	11	23	21	11.57
326.92	11/23/13	11	23	22	11.56
326.96	11/23/13	11	23	23	11.56
327	11/23/13	11	23	0	11.56
327.04	11/24/13	11	24	1	11.55
327.08	11/24/13	11	24	2	11.55
327.12	11/24/13	11	24	3	11.55
327.17	11/24/13	11	24	4	11.54
327.21	11/24/13	11	24	5	11.54
327.25	11/24/13	11	24	6	11.54
327.29	11/24/13	11	24	7	11.53
327.33	11/24/13	11	24	8	11.53
327.37	11/24/13	11	24	9	11.53
327.42	11/24/13	11	24	10	11.52
327.46	11/24/13	11	24	11	11.52
327.5	11/24/13	11	24	12	11.52
327.54	11/24/13	11	24	13	11.52
327.58	11/24/13	11	24	14	11.51
327.62	11/24/13	11	24	15	11.51
327.67	11/24/13	11	24	16	11.51
327.71	11/24/13	11	24	17	11.5
327.75	11/24/13	11	24	18	11.5
327.79	11/24/13	11	24	19	11.5
327.83	11/24/13	11	24	20	11.49
327.87	11/24/13	11	24	21	11.49
327.92	11/24/13	11	24	22	11.49
327.96	11/24/13	11	24	23	11.48
328	11/24/13	11	24	0	11.48
328.04	11/25/13	11	25	1	11.48
328.08	11/25/13	11	25	2	11.47
328.12	11/25/13	11	25	3	11.47
328.17	11/25/13	11	25	4	11.47
328.21	11/25/13	11	25	5	11.47
328.25	11/25/13	11	25	6	11.46
328.29	11/25/13	11	25	7	11.46
328.33	11/25/13	11	25	8	11.46
328.37	11/25/13	11	25	9	11.45
328.42	11/25/13	11	25	10	11.45
328.46	11/25/13	11	25	11	11.45
328.5	11/25/13	11	25	12	11.44
328.54	11/25/13	11	25	13	11.44
328.58	11/25/13	11	25	14	11.44
328.62	11/25/13	11	25	15	11.43
328.67	11/25/13	11	25	16	11.43
328.71	11/25/13	11	25	17	11.43
328.75	11/25/13	11	25	18	11.42
328.79	11/25/13	11	25	19	11.42
328.83	11/25/13	11	25	20	11.42
328.87	11/25/13	11	25	21	11.41
328.92	11/25/13	11	25	22	11.41
328.96	11/25/13	11	25	23	11.41
329	11/25/13	11	25	0	11.41
329.04	11/26/13	11	26	1	11.4
329.08	11/26/13	11	26	2	11.4
329.12	11/26/13	11	26	3	11.4
329.17	11/26/13	11	26	4	11.39
329.21	11/26/13	11	26	5	11.39
329.25	11/26/13	11	26	6	11.39
329.29	11/26/13	11	26	7	11.38
329.33	11/26/13	11	26	8	11.38
329.37	11/26/13	11	26	9	11.38
329.42	11/26/13	11	26	10	11.37
329.46	11/26/13	11	26	11	11.37
329.5	11/26/13	11	26	12	11.37
329.54	11/26/13	11	26	13	11.36
329.58	11/26/13	11	26	14	11.36
329.62	11/26/13	11	26	15	11.36
329.67	11/26/13	11	26	16	11.35
329.71	11/26/13	11	26	17	11.35
329.75	11/26/13	11	26	18	11.35
329.79	11/26/13	11	26	19	11.35
329.83	11/26/13	11	26	20	11.34
329.87	11/26/13	11	26	21	11.34
329.92	11/26/13	11	26	22	11.34
329.96	11/26/13	11	26	23	11.33
330	11/26/13	11	26	0	11.33
330.04	11/27/13	11	27	1	11.33
330.08	11/27/13	11	27	2	11.32
330.12	11/27/13	11	27	3	11.32
330.17	11/27/13	11	27	4	11.32
330.21	11/27/13	11	27	5	11.31
330.25	11/27/13	11	27	6	11.31
330.29	11/27/13	11	27	7	11.31
330.33	11/27/13	11	27	8	11.3
330.37	11/27/13	11	27	9	11.3
330.42	11/27/13	11	27	10	11.3
330.46	11/27/13	11	27	11	11.29
330.5	11/27/13	11	27	12	11.29
330.54	11/27/13	11	27	13	11.29
330.58	11/27/13	11	27	14	11.29
330.62	11/27/13	11	27	15	11.28
330.67	11/27/13	11	27	16	11.28
330.71	11/27/13	11	27	17	11.28
330.75	11/27/13	11	27	18	11.27
330.79	11/27/13	11	27	19	11.27
330.83	11/27/13	11	27	20	11.27
330.87	11/27/13	11	27	21	11.26
330.92	11/27/13	11	27	22	11.26
330.96	11/27/13	11	27	23	11.26
331	11/27/13	11	27	0	11.25
331.04	11/28/13	11	28	1	11.25
331.08	11/28/13	11	28	2	11.25
331.12	11/28/13	11	28	3	11.24
331.17	11/28/13	11	28	4	11.24
331.21	11/28/13	11	28	5	11.24
331.25	11/28/13	11	28	6	11.23
331.29	11/28/13	11	28	7	11.23
331.33	11/28/13	11	28	8	11.23
331.37	11/28/13	11	28	9	11.22
331.42	11/28/13	11	28	10	11.22
331.46	11/28/13	11	28	11	11.22
331.5	11/28/13	11	28	12	11.22
331.54	11/28/13	11	28	13	11.21
331.58	11/28/13	11	28	14	11.21
331.62	11/28/13	11	28	15	11.21
331.67	11/28/13	11	28	16	11.2
331.71	11/28/13	11	28	17	11.2
331.75	11/28/13	11	28	18	11.2
331.79	11/28/13	11	28	19	11.19
331.83	11/28/13	11	28	20	11.19
331.87	11/28/13	11	28	21	11.19
331.92	11/28/13	11	28	22	11.18
331.96	11/28/13	11	28	23	11.18
332	11/28/13	11	28	0	11.18
332.04	11/29/13	11	29	1	11.17
332.08	11/29/13	11	29	2	11.17
332.12	11/29/13	11	29	3	11.17
332.17	11/29/13	11	29	4	11.16
332.21	11/29/13	11	29	5	11.16
332.25	11/29/13	11	29	6	11.16
332.29	11/29/13	11	29	7	11.16
332.33	11/29/13	11	29	8	11.15
332.37	11/29/13	11	29	9	11.15
332.42	11/29/13	11	29	10	11.15
332.46	11/29/13	11	29	11	11.14
332.5	11/29/13	11	29	12	11.14
332.54	11/29/13	11	29	13	11.14
332.58	11/29/13	11	29	14	11.13
332.62	11/29/13	11	29	15	11.13
332.67	11/29/13	11	29	16	11.13
332.71	11/29/13	11	29	17	11.12
332.75	11/29/13	11	29	18	11.12
332.79	11/29/13	11	29	19	11.12
332.83	11/29/13	11	29	20	11.11
332.87	11/29/13	11	29	21	11.11
332.92	11/29/13	11	29	22	11.11
332.96	11/29/13	11	29	23	11.1
333	11/29/13	11	29	0	11.1
333.04	11/30/13	11	30	1	11.1
333.08	11/30/13	11	30	2	11.09
333.12	11/30/13	11	30	3	11.09
333.17	11/30/13	11	30	4	11.09
333.21	11/30/13	11	30	5	11.09
333.25	11/30/13	11	30	6	11.08
333.29	11/30/13	11	30	7	11.08
333.33	11/30/13	11	30	8	11.08
333.37	11/30/13	11	30	9	11.07
333.42	11/30/13	11	30	10	11.07
333.46	11/30/13	11	30	11	11.07
333.5	11/30/13	11	30	12	11.06
333.54	11/30/13	11	30	13	11.06
333.58	11/30/13	11	30	14	11.06
333.62	11/30/13	11	30	15	11.05
333.67	11/30/13	11	30	16	11.05
333.71	11/30/13	11	30	17	11.05
333.75	11/30/13	11	30	18	11.04
333.79	11/30/13	11	30	19	11.04
333.83	11/30/13	11	30	20	11.04
333.87	11/30/13	11	30	21	11.03
333.92	11/30/13	11	30	22	11.03
333.96	11/30/13	11	30	23	11.03
334	11/30/13	11	30	0	11.02
334.04	12/1/13	12	1	1	11.02
334.08	12/1/13	12	1	2	11.02
334.12	12/1/13	12	1	3	11.02
334.17	12/1/13	12	1	4	11.01
334.21	12/1/13	12	1	5	11.01
334.25	12/1/13	12	1	6	11.01
334.29	12/1/13	12	1	7	11
334.33	12/1/13	12	1	8	11
334.37	12/1/13	12	1	9	11
334.42	12/1/13	12	1	10	10.99
334.46	12/1/13	12	1	11	10.99
334.5	12/1/13	12	1	12	10.99
334.54	12/1/13	12	1	13	10.98
334.58	12/1/13	12	1	14	10.98
334.62	12/1/13	12	1	15	10.98
334.67	12/1/13	12	1	16	10.97
334.71	12/1/13	12	1	17	10.97
334.75	12/1/13	12	1	18	10.97
334.79	12/1/13	12	1	19	10.96
334.83	12/1/13	12	1	20	10.96
334.87	12/1/13	12	1	21	10.96
334.92	12/1/13	12	1	22	10.95
334.96	12/1/13	12	1	23	10.95
335	12/1/13	12	1	0	10.95
335.04	12/2/13	12	2	1	10.94
335.08	12/2/13	12	2	2	10.94
335.12	12/2/13	12	2	3	10.94
335.17	12/2/13	12	2	4	10.94
335.21	12/2/13	12	2	5	10.93
335.25	12/2/13	12	2	6	10.93
335.29	12/2/13	12	2	7	10.93
335.33	12/2/13	12	2	8	10.92
335.37	12/2/13	12	2	9	10.92
335.42	12/2/13	12	2	10	10.92
335.46	12/2/13	12	2	11	10.91
335.5	12/2/13	12	2	12	10.91
335.54	12/2/13	12	2	13	10.91
335.58	12/2/13	12	2	14	10.9
335.62	12/2/13	12	2	15	10.9
335.67	12/2/13	12	2	16	10.9
335.71	12/2/13	12	2	17	10.89
335.75	12/2/13	12	2	18	10.89
335.79	12/2/13	12	2	19	10.89
335.83	12/2/13	12	2	20	10.88
335.87	12/2/13	12	2	21	10.88
335.92	12/2/13	12	2	22	10.88
335.96	12/2/13	12	2	23	10.87
336	12/2/13	12	2	0	10.87
336.04	12/3/13	12	3	1	10.87
336.08	12/3/13	12	3	2	10.86
336.12	12/3/13	12	3	3	10.86
336.17	12/3/13	12	3	4	10.86
336.21	12/3/13	12	3	5	10.86
336.25	12/3/13	12	3	6	10.85
336.29	12/3/13	12	3	7	10.85
336.33	12/3/13	12	3	8	10.85
336.37	12/3/13	12	3	9	10.84
336.42	12/3/13	12	3	10	10.84
336.46	12/3/13	12	3	11	10.84
336.5	12/3/13	12	3	12	10.83
336.54	12/3/13	12	3	13	10.83
336.58	12/3/13	12	3	14	10.83
336.62	12/3/13	12	3	15	10.82
336.67	12/3/13	12	3	16	10.82
336.71	12/3/13	12	3	17	10.82
336.75	12/3/13	12	3	18	10.81
336.79	12/3/13	12	3	19	10.81
336.83	12/3/13	12	3	20	10.81
336.87	12/3/13	12	3	21	10.8
336.92	12/3/13	12	3	22	10.8
336.96	12/3/13	12	3	23	10.8
337	12/3/13	12	3	0	10.79
337.04	12/4/13	12	4	1	10.79
337.08	12/4/13	12	4	2	10.79
337.12	12/4/13	12	4	3	10.78
337.17	12/4/13	12	4	4	10.78
337.21	12/4/13	12	4	5	10.78
337.25	12/4/13	12	4	6	10.78
337.29	12/4/13	12	4	7	10.77
337.33	12/4/13	12	4	8	10.77
337.37	12/4/13	12	4	9	10.77
337.42	12/4/13	12	4	10	10.76
337.46	12/4/13	12	4	11	10.76
337.5	12/4/13	12	4	12	10.76
337.54	12/4/13	12	4	13	10.75
337.58	12/4/13	12	4	14	10.75
337.62	12/4/13	12	4	15	10.75
337.67	12/4/13	12	4	16	10.74
337.71	12/4/13	12	4	17	10.74
337.75	12/4/13	12	4	18	10.74
337.79	12/4/13	12	4	19	10.73
337.83	12/4/13	12	4	20	10.73
337.87	12/4/13	12	4	21	10.73
337.92	12/4/13	12	4	22	10.72
337.96	12/4/13	12	4	23	10.72
338	12/4/13	12	4	0	10.72
338.04	12/5/13	12	5	1	10.71
338.08	12/5/13	12	5	2	10.71
338.12	12/5/13	12	5	3	10.71
338.17	12/5/13	12	5	4	10.7
338.21	12/5/13	12	5	5	10.7
338.25	12/5/13	12	5	6	10.7
338.29	12/5/13	12	5	7	10.69
338.33	12/5/13	12	5	8	10.69
338.37	12/5/13	12	5	9	10.69
338.42	12/5/13	12	5	10	10.69
338.46	12/5/13	12	5	11	10.68
338.5	12/5/13	12	5	12	10.68
338.54	12/5/13	12	5	13	10.68
338.58	12/5/13	12	5	14	10.67
338.62	12/5/13	12	5	15	10.67
338.67	12/5/13	12	5	16	10.67
338.71	12/5/13	12	5	17	10.66
338.75	12/5/13	12	5	18	10.66
338.79	12/5/13	12	5	19	10.66
338.83	12/5/13	12	5	20	10.65
338.87	12/5/13	12	5	21	10.65
338.92	12/5/13	12	5	22	10.65
338.96	12/5/13	12	5	23	10.64
339	12/5/13	12	5	0	10.64
339.04	12/6/13	12	6	1	10.64
339.08	12/6/13	12	6	2	10.63
339.12	12/6/13	12	6	3	10.63
339.17	12/6/13	12	6	4	10.63
339.21	12/6/13	12	6	5	10.62
339.25	12/6/13	12	6	6	10.62
339.29	12/6/13	12	6	7	10.62
339.33	12/6/13	12	6	8	10.61
339.37	12/6/13	12	6	9	10.61
339.42	12/6/13	12	6	10	10.61
339.46	12/6/13	12	6	11	10.6
339.5	12/6/13	12	6	12	10.6
339.54	12/6/13	12	6	13	10.6
339.58	12/6/13	12	6	14	10.6
339.62	12/6/13	12	6	15	10.59
339.67	12/6/13	12	6	16	10.59
339.71	12/6/13	12	6	17	10.59
339.75	12/6/13	12	6	18	10.58
339.79	12/6/13	12	6	19	10.58
339.83	12/6/13	12	6	20	10.58
339.87	12/6/13	12	6	21	10.57
339.92	12/6/13	12	6	22	10.57
339.96	12/6/13	12	6	23	10.57
340	12/6/13	12	6	0	10.56
340.04	12/7/13	12	7	1	10.56
340.08	12/7/13	12	7	2	10.56
340.12	12/7/13	12	7	3	10.55
340.17	12/7/13	12	7	4	10.55
340.21	12/7/13	12	7	5	10.55
340.25	12/7/13	12	7	6	10.54
340.29	12/7/13	12	7	7	10.54
340.33	12/7/13	12	7	8	10.54
340.37	12/7/13	12	7	9	10.53
340.42	12/7/13	12	7	10	10.53
340.46	12/7/13	12	7	11	10.53
340.5	12/7/13	12	7	12	10.52
340.54	12/7/13	12	7	13	10.52
340.58	12/7/13	12	7	14	10.52
340.62	12/7/13	12	7	15	10.51
340.67	12/7/13	12	7	16	10.51
340.71	12/7/13	12	7	17	10.51
340.75	12/7/13	12	7	18	10.5
340.79	12/7/13	12	7	19	10.5
340.83	12/7/13	12	7	20	10.5
340.87	12/7/13	12	7	21	10.5
340.92	12/7/13	12	7	22	10.49
340.96	12/7/13	12	7	23	10.49
341	12/7/13	12	7	0	10.49
341.04	12/8/13	12	8	1	10.48
341.08	12/8/13	12	8	2	10.48
341.12	12/8/13	12	8	3	10.48
341.17	12/8/13	12	8	4	10.47
341.21	12/8/13	12	8	5	10.47
341.25	12/8/13	12	8	6	10.47
341.29	12/8/13	12	8	7	10.46
341.33	12/8/13	12	8	8	10.46
341.37	12/8/13	12	8	9	10.46
341.42	12/8/13	12	8	10	10.45
341.46	12/8/13	12	8	11	10.45
341.5	12/8/13	12	8	12	10.45
341.54	12/8/13	12	8	13	10.44
341.58	12/8/13	12	8	14	10.44
341.62	12/8/13	12	8	15	10.44
341.67	12/8/13	12	8	16	10.43
341.71	12/8/13	12	8	17	10.43
341.75	12/8/13	12	8	18	10.43
341.79	12/8/13	12	8	19	10.42
341.83	12/8/13	12	8	20	10.42
341.87	12/8/13	12	8	21	10.42
341.92	12/8/13	12	8	22	10.41
341.96	12/8/13	12	8	23	10.41
342	12/8/13	12	8	0	10.41
342.04	12/9/13	12	9	1	10.4
342.08	12/9/13	12	9	2	10.4
342.12	12/9/13	12	9	3	10.4
342.17	12/9/13	12	9	4	10.4
342.21	12/9/13	12	9	5	10.39
342.25	12/9/13	12	9	6	10.39
342.29	12/9/13	12	9	7	10.39
342.33	12/9/13	12	9	8	10.38
342.37	12/9/13	12	9	9	10.38
342.42	12/9/13	12	9	10	10.38
342.46	12/9/13	12	9	11	10.37
342.5	12/9/13	12	9	12	10.37
342.54	12/9/13	12	9	13	10.37
342.58	12/9/13	12	9	14	10.36
342.62	12/9/13	12	9	15	10.36
342.67	12/9/13	12	9	16	10.36
342.71	12/9/13	12	9	17	10.35
342.75	12/9/13	12	9	18	10.35
342.79	12/9/13	12	9	19	10.35
342.83	12/9/13	12	9	20	10.34
342.87	12/9/13	12	9	21	10.34
342.92	12/9/13	12	9	22	10.34
342.96	12/9/13	12	9	23	10.33
343	12/9/13	12	9	0	10.33
343.04	12/10/13	12	10	1	10.33
343.08	12/10/13	12	10	2	10.32
343.12	12/10/13	12	10	3	10.32
343.17	12/10/13	12	10	4	10.32
343.21	12/10/13	12	10	5	10.31
343.25	12/10/13	12	10	6	10.31
343.29	12/10/13	12	10	7	10.31
343.33	12/10/13	12	10	8	10.3
343.37	12/10/13	12	10	9	10.3
343.42	12/10/13	12	10	10	10.3
343.46	12/10/13	12	10	11	10.29
343.5	12/10/13	12	10	12	10.29
343.54	12/10/13	12	10	13	10.29
343.58	12/10/13	12	10	14	10.28
343.62	12/10/13	12	10	15	10.28
343.67	12/10/13	12	10	16	10.28
343.71	12/10/13	12	10	17	10.28
343.75	12/10/13	12	10	18	10.27
343.79	12/10/13	12	10	19	10.27
343.83	12/10/13	12	10	20	10.27
343.87	12/10/13	12	10	21	10.26
343.92	12/10/13	12	10	22	10.26
343.96	12/10/13	12	10	23	10.26
344	12/10/13	12	10	0	10.25
344.04	12/11/13	12	11	1	10.25
344.08	12/11/13	12	11	2	10.25
344.12	12/11/13	12	11	3	10.24
344.17	12/11/13	12	11	4	10.24
344.21	12/11/13	12	11	5	10.24
344.25	12/11/13	12	11	6	10.23
344.29	12/11/13	12	11	7	10.23
344.33	12/11/13	12	11	8	10.23
344.37	12/11/13	12	11	9	10.22
344.42	12/11/13	12	11	10	10.22
344.46	12/11/13	12	11	11	10.22
344.5	12/11/13	12	11	12	10.21
344.54	12/11/13	12	11	13	10.21
344.58	12/11/13	12	11	14	10.21
344.62	12/11/13	12	11	15	10.2
344.67	12/11/13	12	11	16	10.2
344.71	12/11/13	12	11	17	10.2
344.75	12/11/13	12	11	18	10.19
344.79	12/11/13	12	11	19	10.19
344.83	12/11/13	12	11	20	10.19
344.87	12/11/13	12	11	21	10.18
344.92	12/11/13	12	11	22	10.18
344.96	12/11/13	12	11	23	10.18
345	12/11/13	12	11	0	10.17
345.04	12/12/13	12	12	1	10.17
345.08	12/12/13	12	12	2	10.17
345.12	12/12/13	12	12	3	10.17
345.17	12/12/13	12	12	4	10.16
345.21	12/12/13	12	12	5	10.16
345.25	12/12/13	12	12	6	10.16
345.29	12/12/13	12	12	7	10.15
345.33	12/12/13	12	12	8	10.15
345.37	12/12/13	12	12	9	10.15
345.42	12/12/13	12	12	10	10.14
345.46	12/12/13	12	12	11	10.14
345.5	12/12/13	12	12	12	10.14
345.54	12/12/13	12	12	13	10.13
345.58	12/12/13	12	12	14	10.13
345.62	12/12/13	12	12	15	10.13
345.67	12/12/13	12	12	16	10.12
345.71	12/12/13	12	12	17	10.12
345.75	12/12/13	12	12	18	10.12
345.79	12/12/13	12	12	19	10.11
345.83	12/12/13	12	12	20	10.11
345.87	12/12/13	12	12	21	10.11
345.92	12/12/13	12	12	22	10.1
345.96	12/12/13	12	12	23	10.1
346	12/12/13	12	12	0	10.1
346.04	12/13/13	12	13	1	10.09
346.08	12/13/13	12	13	2	10.09
346.12	12/13/13	12	13	3	10.09
346.17	12/13/13	12	13	4	10.08
346.21	12/13/13	12	13	5	10.08
346.25	12/13/13	12	13	6	10.08
346.29	12/13/13	12	13	7	10.07
346.33	12/13/13	12	13	8	10.07
346.37	12/13/13	12	13	9	10.07
346.42	12/13/13	12	13	10	10.06
346.46	12/13/13	12	13	11	10.06
346.5	12/13/13	12	13	12	10.06
346.54	12/13/13	12	13	13	10.05
346.58	12/13/13	12	13	14	10.05
