Date	Date (UTC)	Month	Day	Hour (UTC)	food
93.21	4/4/13	4	4	5	0.196725901
93.25	4/4/13	4	4	6	0.158513737
93.29	4/4/13	4	4	7	0.124403104
93.33	4/4/13	4	4	8	0.09440411
93.37	4/4/13	4	4	9	0.068525645
93.42	4/4/13	4	4	10	0.046775375
93.46	4/4/13	4	4	11	0.029159748
93.5	4/4/13	4	4	12	0.015683982
93.54	4/4/13	4	4	13	0.00635207
93.58	4/4/13	4	4	14	0.001166779
93.62	4/4/13	4	4	15	0.000129644
93.67	4/4/13	4	4	16	0.003240972
93.71	4/4/13	4	4	17	0.010499843
93.75	4/4/13	4	4	18	0.021904104
93.79	4/4/13	4	4	19	0.037450376
93.83	4/4/13	4	4	20	0.057134054
93.87	4/4/13	4	4	21	0.080949303
93.92	4/4/13	4	4	22	0.108889068
93.96	4/4/13	4	4	23	0.140945069
94	4/5/13	4	5	0	0.177107806
94.04	4/5/13	4	5	1	0.217366565
94.08	4/5/13	4	5	2	0.261709416
94.12	4/5/13	4	5	3	0.310123219
94.17	4/5/13	4	5	4	0.362593628
94.21	4/5/13	4	5	5	0.419105094
94.25	4/5/13	4	5	6	0.479640873
94.29	4/5/13	4	5	7	0.544183026
94.33	4/5/13	4	5	8	0.612712428
94.37	4/5/13	4	5	9	0.685208772
94.42	4/5/13	4	5	10	0.761650576
94.46	4/5/13	4	5	11	0.842015189
94.5	4/5/13	4	5	12	0.926278796
94.54	4/5/13	4	5	13	1.01441643
94.58	4/5/13	4	5	14	1.106401972
94.62	4/5/13	4	5	15	1.202208165
94.67	4/5/13	4	5	16	1.301806621
94.71	4/5/13	4	5	17	1.405167825
94.75	4/5/13	4	5	18	1.51226115
94.79	4/5/13	4	5	19	1.623054861
94.83	4/5/13	4	5	20	1.737516128
94.87	4/5/13	4	5	21	1.855611034
94.92	4/5/13	4	5	22	1.977304584
94.96	4/5/13	4	5	23	2.102560719
95	4/6/13	4	6	0	2.231342321
95.04	4/6/13	4	6	1	2.363611231
95.08	4/6/13	4	6	2	2.499328254
95.12	4/6/13	4	6	3	2.638453174
95.17	4/6/13	4	6	4	2.780944766
95.21	4/6/13	4	6	5	2.926760805
95.25	4/6/13	4	6	6	3.075858085
95.29	4/6/13	4	6	7	3.228192424
95.33	4/6/13	4	6	8	3.383718681
95.37	4/6/13	4	6	9	3.542390772
95.42	4/6/13	4	6	10	3.704161679
95.46	4/6/13	4	6	11	3.868983464
95.5	4/6/13	4	6	12	4.036807288
95.54	4/6/13	4	6	13	4.207583421
95.58	4/6/13	4	6	14	4.381261259
95.62	4/6/13	4	6	15	4.557789336
95.67	4/6/13	4	6	16	4.737115345
95.71	4/6/13	4	6	17	4.919186146
95.75	4/6/13	4	6	18	5.103947788
95.79	4/6/13	4	6	19	5.291345522
95.83	4/6/13	4	6	20	5.481323818
95.87	4/6/13	4	6	21	5.673826383
95.92	4/6/13	4	6	22	5.868796172
95.96	4/6/13	4	6	23	6.066175412
96	4/7/13	4	7	0	6.265905616
96.04	4/7/13	4	7	1	6.467927598
96.08	4/7/13	4	7	2	6.672181497
96.12	4/7/13	4	7	3	6.878606786
96.17	4/7/13	4	7	4	7.087142298
96.21	4/7/13	4	7	5	7.297726238
96.25	4/7/13	4	7	6	7.510296207
96.29	4/7/13	4	7	7	7.724789216
96.33	4/7/13	4	7	8	7.941141704
96.37	4/7/13	4	7	9	8.159289563
96.42	4/7/13	4	7	10	8.379168151
96.46	4/7/13	4	7	11	8.600712313
96.5	4/7/13	4	7	12	8.8238564
96.54	4/7/13	4	7	13	9.04853429
96.58	4/7/13	4	7	14	9.274679406
96.62	4/7/13	4	7	15	9.502224736
96.67	4/7/13	4	7	16	9.731102855
96.71	4/7/13	4	7	17	9.96124594
96.75	4/7/13	4	7	18	10.19258579
96.79	4/7/13	4	7	19	10.42505387
96.83	4/7/13	4	7	20	10.65858128
96.87	4/7/13	4	7	21	10.89309882
96.92	4/7/13	4	7	22	11.128537
96.96	4/7/13	4	7	23	11.36482606
97	4/8/13	4	8	0	11.60189598
97.04	4/8/13	4	8	1	11.83967651
97.08	4/8/13	4	8	2	12.07809719
97.12	4/8/13	4	8	3	12.31708737
97.17	4/8/13	4	8	4	12.55657624
97.21	4/8/13	4	8	5	12.79649282
97.25	4/8/13	4	8	6	13.03676602
97.29	4/8/13	4	8	7	13.27732466
97.33	4/8/13	4	8	8	13.51809744
97.37	4/8/13	4	8	9	13.75901301
97.42	4/8/13	4	8	10	14
97.46	4/8/13	4	8	11	14.24098699
97.5	4/8/13	4	8	12	14.48190256
97.54	4/8/13	4	8	13	14.72267534
97.58	4/8/13	4	8	14	14.96323398
97.62	4/8/13	4	8	15	15.20350718
97.67	4/8/13	4	8	16	15.44342376
97.71	4/8/13	4	8	17	15.68291263
97.75	4/8/13	4	8	18	15.92190281
97.79	4/8/13	4	8	19	16.16032349
97.83	4/8/13	4	8	20	16.39810402
97.87	4/8/13	4	8	21	16.63517394
97.92	4/8/13	4	8	22	16.871463
97.96	4/8/13	4	8	23	17.10690118
98	4/9/13	4	9	0	17.34141872
98.04	4/9/13	4	9	1	17.57494613
98.08	4/9/13	4	9	2	17.80741421
98.12	4/9/13	4	9	3	18.03875406
98.17	4/9/13	4	9	4	18.26889715
98.21	4/9/13	4	9	5	18.49777526
98.25	4/9/13	4	9	6	18.72532059
98.29	4/9/13	4	9	7	18.95146571
98.33	4/9/13	4	9	8	19.1761436
98.37	4/9/13	4	9	9	19.39928769
98.42	4/9/13	4	9	10	19.62083185
98.46	4/9/13	4	9	11	19.84071044
98.5	4/9/13	4	9	12	20.0588583
98.54	4/9/13	4	9	13	20.27521078
98.58	4/9/13	4	9	14	20.48970379
98.62	4/9/13	4	9	15	20.70227376
98.67	4/9/13	4	9	16	20.9128577
98.71	4/9/13	4	9	17	21.12139321
98.75	4/9/13	4	9	18	21.3278185
98.79	4/9/13	4	9	19	21.5320724
98.83	4/9/13	4	9	20	21.73409438
98.87	4/9/13	4	9	21	21.93382459
98.92	4/9/13	4	9	22	22.13120383
98.96	4/9/13	4	9	23	22.32617362
99	4/10/13	4	10	0	22.51867618
99.04	4/10/13	4	10	1	22.70865448
99.08	4/10/13	4	10	2	22.89605221
99.12	4/10/13	4	10	3	23.08081385
99.17	4/10/13	4	10	4	23.26288466
99.21	4/10/13	4	10	5	23.44221066
99.25	4/10/13	4	10	6	23.61873874
99.29	4/10/13	4	10	7	23.79241658
99.33	4/10/13	4	10	8	23.96319271
99.37	4/10/13	4	10	9	24.13101654
99.42	4/10/13	4	10	10	24.29583832
99.46	4/10/13	4	10	11	24.45760923
99.5	4/10/13	4	10	12	24.61628132
99.54	4/10/13	4	10	13	24.77180758
99.58	4/10/13	4	10	14	24.92414191
99.62	4/10/13	4	10	15	25.07323919
99.67	4/10/13	4	10	16	25.21905523
99.71	4/10/13	4	10	17	25.36154683
99.75	4/10/13	4	10	18	25.50067175
99.79	4/10/13	4	10	19	25.63638877
99.83	4/10/13	4	10	20	25.76865768
99.87	4/10/13	4	10	21	25.89743928
99.92	4/10/13	4	10	22	26.02269542
99.96	4/10/13	4	10	23	26.14438897
100	4/11/13	4	11	0	26.26248387
100.04	4/11/13	4	11	1	26.37694514
100.08	4/11/13	4	11	2	26.48773885
100.12	4/11/13	4	11	3	26.59483218
100.17	4/11/13	4	11	4	26.69819338
100.21	4/11/13	4	11	5	26.79779183
100.25	4/11/13	4	11	6	26.89359803
100.29	4/11/13	4	11	7	26.98558357
100.33	4/11/13	4	11	8	27.0737212
100.37	4/11/13	4	11	9	27.15798481
100.42	4/11/13	4	11	10	27.23834942
100.46	4/11/13	4	11	11	27.31479123
100.5	4/11/13	4	11	12	27.38728757
100.54	4/11/13	4	11	13	27.45581697
100.58	4/11/13	4	11	14	27.52035913
100.62	4/11/13	4	11	15	27.58089491
100.67	4/11/13	4	11	16	27.63740637
100.71	4/11/13	4	11	17	27.68987678
100.75	4/11/13	4	11	18	27.73829058
100.79	4/11/13	4	11	19	27.78263343
100.83	4/11/13	4	11	20	27.82289219
100.87	4/11/13	4	11	21	27.85905493
100.92	4/11/13	4	11	22	27.89111093
100.96	4/11/13	4	11	23	27.9190507
101	4/12/13	4	12	0	27.94286595
101.04	4/12/13	4	12	1	27.96254962
101.08	4/12/13	4	12	2	27.9780959
101.12	4/12/13	4	12	3	27.98950016
101.17	4/12/13	4	12	4	27.99675903
101.21	4/12/13	4	12	5	27.99987036
101.25	4/12/13	4	12	6	27.99883322
101.29	4/12/13	4	12	7	27.99364793
101.33	4/12/13	4	12	8	27.98431602
101.37	4/12/13	4	12	9	27.97084025
101.42	4/12/13	4	12	10	27.95322462
101.46	4/12/13	4	12	11	27.93147436
101.5	4/12/13	4	12	12	27.90559589
101.54	4/12/13	4	12	13	27.8755969
101.58	4/12/13	4	12	14	27.84148626
101.62	4/12/13	4	12	15	27.8032741
101.67	4/12/13	4	12	16	27.76097173
101.71	4/12/13	4	12	17	27.71459168
101.75	4/12/13	4	12	18	27.66414771
101.79	4/12/13	4	12	19	27.60965475
101.83	4/12/13	4	12	20	27.55112896
101.87	4/12/13	4	12	21	27.48858768
101.92	4/12/13	4	12	22	27.42204944
101.96	4/12/13	4	12	23	27.35153395
102	4/13/13	4	13	0	27.27706212
102.04	4/13/13	4	13	1	27.19865601
102.08	4/13/13	4	13	2	27.11633885
102.12	4/13/13	4	13	3	27.03013503
102.17	4/13/13	4	13	4	26.94007011
102.21	4/13/13	4	13	5	26.84617076
102.25	4/13/13	4	13	6	26.74846482
102.29	4/13/13	4	13	7	26.64698123
102.33	4/13/13	4	13	8	26.54175007
102.37	4/13/13	4	13	9	26.43280252
102.42	4/13/13	4	13	10	26.32017086
102.46	4/13/13	4	13	11	26.20388846
102.5	4/13/13	4	13	12	26.08398979
102.54	4/13/13	4	13	13	25.96051038
102.58	4/13/13	4	13	14	25.8334868
102.62	4/13/13	4	13	15	25.70295671
102.67	4/13/13	4	13	16	25.56895878
102.71	4/13/13	4	13	17	25.43153272
102.75	4/13/13	4	13	18	25.29071925
102.79	4/13/13	4	13	19	25.14656009
102.83	4/13/13	4	13	20	24.99909797
102.87	4/13/13	4	13	21	24.84837658
102.92	4/13/13	4	13	22	24.69444058
102.96	4/13/13	4	13	23	24.53733559
103	4/14/13	4	14	0	24.37710815
103.04	4/14/13	4	14	1	24.21380576
103.08	4/14/13	4	14	2	24.04747679
103.12	4/14/13	4	14	3	23.87817054
103.17	4/14/13	4	14	4	23.70593718
103.21	4/14/13	4	14	5	23.53082773
103.25	4/14/13	4	14	6	23.3528941
103.29	4/14/13	4	14	7	23.172189
103.33	4/14/13	4	14	8	22.98876599
103.37	4/14/13	4	14	9	22.8026794
103.42	4/14/13	4	14	10	22.6139844
103.46	4/14/13	4	14	11	22.42273689
103.5	4/14/13	4	14	12	22.22899353
103.54	4/14/13	4	14	13	22.03281175
103.58	4/14/13	4	14	14	21.83424967
103.62	4/14/13	4	14	15	21.63336614
103.67	4/14/13	4	14	16	21.43022067
103.71	4/14/13	4	14	17	21.22487347
103.75	4/14/13	4	14	18	21.01738539
103.79	4/14/13	4	14	19	20.8078179
103.83	4/14/13	4	14	20	20.59623311
103.87	4/14/13	4	14	21	20.38269371
103.92	4/14/13	4	14	22	20.16726298
103.96	4/14/13	4	14	23	19.95000476
104	4/15/13	4	15	0	19.73098342
104.04	4/15/13	4	15	1	19.51026387
104.08	4/15/13	4	15	2	19.28791151
104.12	4/15/13	4	15	3	19.06399223
104.17	4/15/13	4	15	4	18.83857238
104.21	4/15/13	4	15	5	18.61171875
104.25	4/15/13	4	15	6	18.38349857
104.29	4/15/13	4	15	7	18.15397947
104.33	4/15/13	4	15	8	17.92322945
104.37	4/15/13	4	15	9	17.6913169
104.42	4/15/13	4	15	10	17.45831053
104.46	4/15/13	4	15	11	17.22427938
104.5	4/15/13	4	15	12	16.98929282
104.54	4/15/13	4	15	13	16.75342046
104.58	4/15/13	4	15	14	16.5167322
104.62	4/15/13	4	15	15	16.27929818
104.67	4/15/13	4	15	16	16.04118876
104.71	4/15/13	4	15	17	15.80247448
104.75	4/15/13	4	15	18	15.5632261
104.79	4/15/13	4	15	19	15.3235145
104.83	4/15/13	4	15	20	15.08341071
104.87	4/15/13	4	15	21	14.84298588
104.92	4/15/13	4	15	22	14.60231126
104.96	4/15/13	4	15	23	14.36145816
105	4/16/13	4	16	0	14.12049796
105.04	4/16/13	4	16	1	13.87950204
105.08	4/16/13	4	16	2	13.63854184
105.12	4/16/13	4	16	3	13.39768874
105.17	4/16/13	4	16	4	13.15701412
105.21	4/16/13	4	16	5	12.91658929
105.25	4/16/13	4	16	6	12.6764855
105.29	4/16/13	4	16	7	12.4367739
105.33	4/16/13	4	16	8	12.19752552
105.37	4/16/13	4	16	9	11.95881124
105.42	4/16/13	4	16	10	11.72070182
105.46	4/16/13	4	16	11	11.4832678
105.5	4/16/13	4	16	12	11.24657954
105.54	4/16/13	4	16	13	11.01070718
105.58	4/16/13	4	16	14	10.77572062
105.62	4/16/13	4	16	15	10.54168947
105.67	4/16/13	4	16	16	10.3086831
105.71	4/16/13	4	16	17	10.07677055
105.75	4/16/13	4	16	18	9.84602053
105.79	4/16/13	4	16	19	9.616501427
105.83	4/16/13	4	16	20	9.388281249
105.87	4/16/13	4	16	21	9.161427623
105.92	4/16/13	4	16	22	8.93600777
105.96	4/16/13	4	16	23	8.712088487
106	4/17/13	4	17	0	8.489736127
106.04	4/17/13	4	17	1	8.269016577
106.08	4/17/13	4	17	2	8.04999524
106.12	4/17/13	4	17	3	7.832737019
106.17	4/17/13	4	17	4	7.617306291
106.21	4/17/13	4	17	5	7.403766893
106.25	4/17/13	4	17	6	7.1921821
106.29	4/17/13	4	17	7	6.982614612
106.33	4/17/13	4	17	8	6.775126526
106.37	4/17/13	4	17	9	6.569779326
106.42	4/17/13	4	17	10	6.36663386
106.46	4/17/13	4	17	11	6.165750326
106.5	4/17/13	4	17	12	5.967188249
106.54	4/17/13	4	17	13	5.771006468
106.58	4/17/13	4	17	14	5.577263115
106.62	4/17/13	4	17	15	5.386015601
106.67	4/17/13	4	17	16	5.197320596
106.71	4/17/13	4	17	17	5.011234015
106.75	4/17/13	4	17	18	4.827810999
106.79	4/17/13	4	17	19	4.647105901
106.83	4/17/13	4	17	20	4.469172267
106.87	4/17/13	4	17	21	4.294062824
106.92	4/17/13	4	17	22	4.121829459
106.96	4/17/13	4	17	23	3.952523209
107	4/18/13	4	18	0	3.786194243
107.04	4/18/13	4	18	1	3.622891848
107.08	4/18/13	4	18	2	3.462664415
107.12	4/18/13	4	18	3	3.305559421
107.17	4/18/13	4	18	4	3.151623421
107.21	4/18/13	4	18	5	3.000902029
107.25	4/18/13	4	18	6	2.853439907
107.29	4/18/13	4	18	7	2.709280752
107.33	4/18/13	4	18	8	2.56846728
107.37	4/18/13	4	18	9	2.431041218
107.42	4/18/13	4	18	10	2.297043288
107.46	4/18/13	4	18	11	2.166513197
107.5	4/18/13	4	18	12	2.039489624
107.54	4/18/13	4	18	13	1.916010207
107.58	4/18/13	4	18	14	1.796111538
107.62	4/18/13	4	18	15	1.679829144
107.67	4/18/13	4	18	16	1.567197483
107.71	4/18/13	4	18	17	1.45824993
107.75	4/18/13	4	18	18	1.353018767
107.79	4/18/13	4	18	19	1.251535179
107.83	4/18/13	4	18	20	1.153829235
107.87	4/18/13	4	18	21	1.059929889
107.92	4/18/13	4	18	22	0.969864965
107.96	4/18/13	4	18	23	0.883661152
108	4/19/13	4	19	0	0.801343993
108.04	4/19/13	4	19	1	0.72293788
108.08	4/19/13	4	19	2	0.648466047
108.12	4/19/13	4	19	3	0.577950562
108.17	4/19/13	4	19	4	0.51141232
108.21	4/19/13	4	19	5	0.448871038
108.25	4/19/13	4	19	6	0.390345247
108.29	4/19/13	4	19	7	0.335852291
108.33	4/19/13	4	19	8	0.285408317
108.37	4/19/13	4	19	9	0.239028272
108.42	4/19/13	4	19	10	0.196725901
108.46	4/19/13	4	19	11	0.158513737
108.5	4/19/13	4	19	12	0.124403104
108.54	4/19/13	4	19	13	0.09440411
108.58	4/19/13	4	19	14	0.068525645
108.62	4/19/13	4	19	15	0.046775375
108.67	4/19/13	4	19	16	0.029159748
108.71	4/19/13	4	19	17	0.015683982
108.75	4/19/13	4	19	18	0.00635207
108.79	4/19/13	4	19	19	0.001166779
108.83	4/19/13	4	19	20	0.000129644
108.87	4/19/13	4	19	21	0.003240972
108.92	4/19/13	4	19	22	0.010499843
108.96	4/19/13	4	19	23	0.021904104
109	4/20/13	4	20	0	0.037450376
109.04	4/20/13	4	20	1	0.057134054
109.08	4/20/13	4	20	2	0.080949303
109.12	4/20/13	4	20	3	0.108889068
109.17	4/20/13	4	20	4	0.140945069
109.21	4/20/13	4	20	5	0.177107806
109.25	4/20/13	4	20	6	0.217366565
109.29	4/20/13	4	20	7	0.261709416
109.33	4/20/13	4	20	8	0.310123219
109.37	4/20/13	4	20	9	0.362593628
109.42	4/20/13	4	20	10	0.419105094
109.46	4/20/13	4	20	11	0.479640873
109.5	4/20/13	4	20	12	0.544183026
109.54	4/20/13	4	20	13	0.612712428
109.58	4/20/13	4	20	14	0.685208772
109.62	4/20/13	4	20	15	0.761650576
109.67	4/20/13	4	20	16	0.842015189
109.71	4/20/13	4	20	17	0.926278796
109.75	4/20/13	4	20	18	1.01441643
109.79	4/20/13	4	20	19	1.106401972
109.83	4/20/13	4	20	20	1.202208165
109.87	4/20/13	4	20	21	1.301806621
109.92	4/20/13	4	20	22	1.405167825
109.96	4/20/13	4	20	23	1.51226115
110	4/21/13	4	21	0	1.623054861
110.04	4/21/13	4	21	1	1.737516128
110.08	4/21/13	4	21	2	1.855611034
110.12	4/21/13	4	21	3	1.977304584
110.17	4/21/13	4	21	4	2.102560719
110.21	4/21/13	4	21	5	2.231342321
110.25	4/21/13	4	21	6	2.363611231
110.29	4/21/13	4	21	7	2.499328254
110.33	4/21/13	4	21	8	2.638453174
110.37	4/21/13	4	21	9	2.780944766
110.42	4/21/13	4	21	10	2.926760805
110.46	4/21/13	4	21	11	3.075858085
110.5	4/21/13	4	21	12	3.228192424
110.54	4/21/13	4	21	13	3.383718681
110.58	4/21/13	4	21	14	3.542390772
110.62	4/21/13	4	21	15	3.704161679
110.67	4/21/13	4	21	16	3.868983464
110.71	4/21/13	4	21	17	4.036807288
110.75	4/21/13	4	21	18	4.207583421
110.79	4/21/13	4	21	19	4.381261259
110.83	4/21/13	4	21	20	4.557789336
110.87	4/21/13	4	21	21	4.737115345
110.92	4/21/13	4	21	22	4.919186146
110.96	4/21/13	4	21	23	5.103947788
111	4/22/13	4	22	0	5.291345522
111.04	4/22/13	4	22	1	5.481323818
111.08	4/22/13	4	22	2	5.673826383
111.12	4/22/13	4	22	3	5.868796172
111.17	4/22/13	4	22	4	6.066175412
111.21	4/22/13	4	22	5	6.265905616
111.25	4/22/13	4	22	6	6.467927598
111.29	4/22/13	4	22	7	6.672181497
111.33	4/22/13	4	22	8	6.878606786
111.37	4/22/13	4	22	9	7.087142298
111.42	4/22/13	4	22	10	7.297726238
111.46	4/22/13	4	22	11	7.510296207
111.5	4/22/13	4	22	12	7.724789216
111.54	4/22/13	4	22	13	7.941141704
111.58	4/22/13	4	22	14	8.159289563
111.62	4/22/13	4	22	15	8.379168151
111.67	4/22/13	4	22	16	8.600712313
111.71	4/22/13	4	22	17	8.8238564
111.75	4/22/13	4	22	18	9.04853429
111.79	4/22/13	4	22	19	9.274679406
111.83	4/22/13	4	22	20	9.502224736
111.87	4/22/13	4	22	21	9.731102855
111.92	4/22/13	4	22	22	9.96124594
111.96	4/22/13	4	22	23	10.19258579
112	4/23/13	4	23	0	10.42505387
112.04	4/23/13	4	23	1	10.65858128
112.08	4/23/13	4	23	2	10.89309882
112.12	4/23/13	4	23	3	11.128537
112.17	4/23/13	4	23	4	11.36482606
112.21	4/23/13	4	23	5	11.60189598
112.25	4/23/13	4	23	6	11.83967651
112.29	4/23/13	4	23	7	12.07809719
112.33	4/23/13	4	23	8	12.31708737
112.37	4/23/13	4	23	9	12.55657624
112.42	4/23/13	4	23	10	12.79649282
112.46	4/23/13	4	23	11	13.03676602
112.5	4/23/13	4	23	12	13.27732466
112.54	4/23/13	4	23	13	13.51809744
112.58	4/23/13	4	23	14	13.75901301
112.62	4/23/13	4	23	15	14
112.67	4/23/13	4	23	16	14.24098699
112.71	4/23/13	4	23	17	14.48190256
112.75	4/23/13	4	23	18	14.72267534
112.79	4/23/13	4	23	19	14.96323398
112.83	4/23/13	4	23	20	15.20350718
112.87	4/23/13	4	23	21	15.44342376
112.92	4/23/13	4	23	22	15.68291263
112.96	4/23/13	4	23	23	15.92190281
113	4/24/13	4	24	0	16.16032349
113.04	4/24/13	4	24	1	16.39810402
113.08	4/24/13	4	24	2	16.63517394
113.12	4/24/13	4	24	3	16.871463
113.17	4/24/13	4	24	4	17.10690118
113.21	4/24/13	4	24	5	17.34141872
113.25	4/24/13	4	24	6	17.57494613
113.29	4/24/13	4	24	7	17.80741421
113.33	4/24/13	4	24	8	18.03875406
113.37	4/24/13	4	24	9	18.26889715
113.42	4/24/13	4	24	10	18.49777526
113.46	4/24/13	4	24	11	18.72532059
113.5	4/24/13	4	24	12	18.95146571
113.54	4/24/13	4	24	13	19.1761436
113.58	4/24/13	4	24	14	19.39928769
113.62	4/24/13	4	24	15	19.62083185
113.67	4/24/13	4	24	16	19.84071044
113.71	4/24/13	4	24	17	20.0588583
113.75	4/24/13	4	24	18	20.27521078
113.79	4/24/13	4	24	19	20.48970379
113.83	4/24/13	4	24	20	20.70227376
113.87	4/24/13	4	24	21	20.9128577
113.92	4/24/13	4	24	22	21.12139321
113.96	4/24/13	4	24	23	21.3278185
114	4/25/13	4	25	0	21.5320724
114.04	4/25/13	4	25	1	21.73409438
114.08	4/25/13	4	25	2	21.93382459
114.12	4/25/13	4	25	3	22.13120383
114.17	4/25/13	4	25	4	22.32617362
114.21	4/25/13	4	25	5	22.51867618
114.25	4/25/13	4	25	6	22.70865448
114.29	4/25/13	4	25	7	22.89605221
114.33	4/25/13	4	25	8	23.08081385
114.37	4/25/13	4	25	9	23.26288466
114.42	4/25/13	4	25	10	23.44221066
114.46	4/25/13	4	25	11	23.61873874
114.5	4/25/13	4	25	12	23.79241658
114.54	4/25/13	4	25	13	23.96319271
114.58	4/25/13	4	25	14	24.13101654
114.62	4/25/13	4	25	15	24.29583832
114.67	4/25/13	4	25	16	24.45760923
114.71	4/25/13	4	25	17	24.61628132
114.75	4/25/13	4	25	18	24.77180758
114.79	4/25/13	4	25	19	24.92414191
114.83	4/25/13	4	25	20	25.07323919
114.87	4/25/13	4	25	21	25.21905523
114.92	4/25/13	4	25	22	25.36154683
114.96	4/25/13	4	25	23	25.50067175
115	4/26/13	4	26	0	25.63638877
115.04	4/26/13	4	26	1	25.76865768
115.08	4/26/13	4	26	2	25.89743928
115.12	4/26/13	4	26	3	26.02269542
115.17	4/26/13	4	26	4	26.14438897
115.21	4/26/13	4	26	5	26.26248387
115.25	4/26/13	4	26	6	26.37694514
115.29	4/26/13	4	26	7	26.48773885
115.33	4/26/13	4	26	8	26.59483218
115.37	4/26/13	4	26	9	26.69819338
115.42	4/26/13	4	26	10	26.79779183
115.46	4/26/13	4	26	11	26.89359803
115.5	4/26/13	4	26	12	26.98558357
115.54	4/26/13	4	26	13	27.0737212
115.58	4/26/13	4	26	14	27.15798481
115.62	4/26/13	4	26	15	27.23834942
115.67	4/26/13	4	26	16	27.31479123
115.71	4/26/13	4	26	17	27.38728757
115.75	4/26/13	4	26	18	27.45581697
115.79	4/26/13	4	26	19	27.52035913
115.83	4/26/13	4	26	20	27.58089491
115.87	4/26/13	4	26	21	27.63740637
115.92	4/26/13	4	26	22	27.68987678
115.96	4/26/13	4	26	23	27.73829058
116	4/27/13	4	27	0	27.78263343
116.04	4/27/13	4	27	1	27.82289219
116.08	4/27/13	4	27	2	27.85905493
116.12	4/27/13	4	27	3	27.89111093
116.17	4/27/13	4	27	4	27.9190507
116.21	4/27/13	4	27	5	27.94286595
116.25	4/27/13	4	27	6	27.96254962
116.29	4/27/13	4	27	7	27.9780959
116.33	4/27/13	4	27	8	27.98950016
116.37	4/27/13	4	27	9	27.99675903
116.42	4/27/13	4	27	10	27.99987036
116.46	4/27/13	4	27	11	27.99883322
116.5	4/27/13	4	27	12	27.99364793
116.54	4/27/13	4	27	13	27.98431602
116.58	4/27/13	4	27	14	27.97084025
116.62	4/27/13	4	27	15	27.95322462
116.67	4/27/13	4	27	16	27.93147436
116.71	4/27/13	4	27	17	27.90559589
116.75	4/27/13	4	27	18	27.8755969
116.79	4/27/13	4	27	19	27.84148626
116.83	4/27/13	4	27	20	27.8032741
116.87	4/27/13	4	27	21	27.76097173
116.92	4/27/13	4	27	22	27.71459168
116.96	4/27/13	4	27	23	27.66414771
117	4/28/13	4	28	0	27.60965475
117.04	4/28/13	4	28	1	27.55112896
117.08	4/28/13	4	28	2	27.48858768
117.12	4/28/13	4	28	3	27.42204944
117.17	4/28/13	4	28	4	27.35153395
117.21	4/28/13	4	28	5	27.27706212
117.25	4/28/13	4	28	6	27.19865601
117.29	4/28/13	4	28	7	27.11633885
117.33	4/28/13	4	28	8	27.03013503
117.37	4/28/13	4	28	9	26.94007011
117.42	4/28/13	4	28	10	26.84617076
117.46	4/28/13	4	28	11	26.74846482
117.5	4/28/13	4	28	12	26.64698123
117.54	4/28/13	4	28	13	26.54175007
117.58	4/28/13	4	28	14	26.43280252
117.62	4/28/13	4	28	15	26.32017086
117.67	4/28/13	4	28	16	26.20388846
117.71	4/28/13	4	28	17	26.08398979
117.75	4/28/13	4	28	18	25.96051038
117.79	4/28/13	4	28	19	25.8334868
117.83	4/28/13	4	28	20	25.70295671
117.87	4/28/13	4	28	21	25.56895878
117.92	4/28/13	4	28	22	25.43153272
117.96	4/28/13	4	28	23	25.29071925
118	4/29/13	4	29	0	25.14656009
118.04	4/29/13	4	29	1	24.99909797
118.08	4/29/13	4	29	2	24.84837658
118.12	4/29/13	4	29	3	24.69444058
118.17	4/29/13	4	29	4	24.53733559
118.21	4/29/13	4	29	5	24.37710815
118.25	4/29/13	4	29	6	24.21380576
118.29	4/29/13	4	29	7	24.04747679
118.33	4/29/13	4	29	8	23.87817054
118.37	4/29/13	4	29	9	23.70593718
118.42	4/29/13	4	29	10	23.53082773
118.46	4/29/13	4	29	11	23.3528941
118.5	4/29/13	4	29	12	23.172189
118.54	4/29/13	4	29	13	22.98876599
118.58	4/29/13	4	29	14	22.8026794
118.62	4/29/13	4	29	15	22.6139844
118.67	4/29/13	4	29	16	22.42273689
118.71	4/29/13	4	29	17	22.22899353
118.75	4/29/13	4	29	18	22.03281175
118.79	4/29/13	4	29	19	21.83424967
118.83	4/29/13	4	29	20	21.63336614
118.87	4/29/13	4	29	21	21.43022067
118.92	4/29/13	4	29	22	21.22487347
118.96	4/29/13	4	29	23	21.01738539
119	4/30/13	4	30	0	20.8078179
119.04	4/30/13	4	30	1	20.59623311
119.08	4/30/13	4	30	2	20.38269371
119.12	4/30/13	4	30	3	20.16726298
119.17	4/30/13	4	30	4	19.95000476
119.21	4/30/13	4	30	5	19.73098342
119.25	4/30/13	4	30	6	19.51026387
119.29	4/30/13	4	30	7	19.28791151
119.33	4/30/13	4	30	8	19.06399223
119.37	4/30/13	4	30	9	18.83857238
119.42	4/30/13	4	30	10	18.61171875
119.46	4/30/13	4	30	11	18.38349857
119.5	4/30/13	4	30	12	18.15397947
119.54	4/30/13	4	30	13	17.92322945
119.58	4/30/13	4	30	14	17.6913169
119.62	4/30/13	4	30	15	17.45831053
119.67	4/30/13	4	30	16	17.22427938
119.71	4/30/13	4	30	17	16.98929282
119.75	4/30/13	4	30	18	16.75342046
